id,url,imageurl,imageurllarge,catid,gakey,countreview,discountpercentage,preorder,name,price,priceint,original_price,rating,wishlist,labels,badges,labelgroups,typename,shop_id,shop_url,shop_name,shop_goldmerchant,shop_official,shop_reputation,shop_clover,shop_location,shop_typename,job_insertdate,alias,createdAt,isQA,shopID,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,__typename,menu.id,menu.name,menu.url,menu.__typename,category.id,category.name,category.title,category.breadcrumbURL,category.isAdult,category.isKyc,category.minAge,category.detail,category.__typename,txStats.transactionSuccess,txStats.transactionReject,txStats.countSold,txStats.paymentVerified,txStats.itemSoldFmt,txStats.__typename,stats.countView,stats.countReview,stats.countTalk,stats.rating,stats.__typename
2190991495,https://www.tokopedia.com/rascat/drontal-cat-obat-cacing-untuk-kucing-1-tablet-drontal-cat-fd5f?extParam=ivf%3Dtrue%26whid%3D12669178,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/11/17/ac6543d0-8921-489e-8112-2dd8b230ddd1.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/11/17/ac6543d0-8921-489e-8112-2dd8b230ddd1.jpg,4030,/category/perawatan-hewan/perawatan-kucing/rascat/drontal-cat-obat-cacing-untuk-kucing-1-tablet-drontal-cat-fd5f,4638,10,False,drontal cat obat cacing untuk kucing 1 tablet,Rp18.900,18900,Rp20.900,5,False,[],[],"[{'position': 'integrity', 'title': '10rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Toserba', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,9365436,https://www.tokopedia.com/rascat,Rascat,True,False,,,Jakarta Utara,AceShop,2023-12-27 12:07:32,drontal-cat-obat-cacing-untuk-kucing-1-tablet-drontal-cat-fd5f,2021-09-20T01:26:07+07:00,False,9365436,Rascat,1,449,10,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,27429592,Drontal,https://www.tokopedia.com/rascat/etalase/drontal,pdpMenu,4062,Obat & Vitamin Kucing,Obat & Vitamin Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/obat-vitamin-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4062', 'name': 'Obat & Vitamin Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/obat-vitamin-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,7976,52,39045,8210,"39,2 rb",pdpTxStats,19551,4638,96,5.0,pdpStats
3158363347,https://www.tokopedia.com/focat/cat-litter-box-m06-tempat-bak-pasir-kucing-tempat-pup-toilet-kucing-merah-muda?extParam=cmp%3D1%26ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/12/60b24c27-e741-4bf9-b51b-ff15eaaa72a1.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/9/12/60b24c27-e741-4bf9-b51b-ff15eaaa72a1.jpg,4030,/category/perawatan-hewan/perawatan-kucing/focat/cat-litter-box-m06-tempat-bak-pasir-kucing-tempat-pup-toilet-kucing-merah-muda,1221,58,False,Cat Litter Box M06 Tempat Bak Pasir Kucing Tempat Pup Toilet Kucing,Rp49.900,49900,Rp120.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'price', 'title': 'Cashback 4,9rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Beli Lokal', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,13283358,https://www.tokopedia.com/focat,FOCAT Official Store,True,True,,,Kab. Tangerang,AceShop,2023-12-27 12:07:32,cat-litter-box-m06-tempat-bak-pasir-kucing-tempat-pup-toilet-kucing-merah-muda,2022-03-08T18:58:20+07:00,False,13283358,FOCAT Official Store,1,20,3255,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,31509163,Litter Box,https://www.tokopedia.com/focat/etalase/litter-box,pdpMenu,4060,Pasir Kucing,Pasir Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/pasir-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4060', 'name': 'Pasir Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/pasir-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,2367,1,2656,2424,2.663,pdpTxStats,31199,1221,13,4.9,pdpStats
753474373,https://www.tokopedia.com/petrepublicjakar/obat-cacing-kucing-drontal-for-cat-1tablet?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/6/25/95fd89ce-c1a9-414e-93b9-fd6dea257716.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/6/25/95fd89ce-c1a9-414e-93b9-fd6dea257716.jpg,4030,/category/perawatan-hewan/perawatan-kucing/petrepublicjakar/obat-cacing-kucing-drontal-for-cat-1tablet,1144,0,False,Obat Cacing Kucing DRONTAL For Cat 1tablet,Rp27.200,27200,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'best_seller', 'title': 'Terlaris', 'type': '#e1aa1d', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '7rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Toserba', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,1004828,https://www.tokopedia.com/petrepublicjakar,Pet Republic,True,True,,,Jakarta Utara,AceShop,2023-12-27 12:07:32,obat-cacing-kucing-drontal-for-cat-1tablet,2020-03-24T01:40:51+07:00,False,1004828,Pet Republic,1,706,20,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,20314232,Pet Medicated Care,https://www.tokopedia.com/petrepublicjakar/etalase/pet-medicated-care,pdpMenu,4062,Obat & Vitamin Kucing,Obat & Vitamin Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/obat-vitamin-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4062', 'name': 'Obat & Vitamin Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/obat-vitamin-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,2344,2,7148,2373,7.188,pdpTxStats,39493,1144,37,4.9,pdpStats
10361285314,https://www.tokopedia.com/javapetco/frontline-spray-obat-kutu-anjing-obat-kutu-kucing?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/22/b30d67c1-ed4a-41ee-8576-2fd747b31f4a.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/6/22/b30d67c1-ed4a-41ee-8576-2fd747b31f4a.jpg,4030,/category/perawatan-hewan/perawatan-kucing/javapetco/frontline-spray-obat-kutu-anjing-obat-kutu-kucing,74,23,False,Frontline Spray / Obat Kutu Anjing / Obat Kutu Kucing,Rp139.000,139000,Rp180.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'best_seller', 'title': 'Terlaris', 'type': '#e1aa1d', '__typename': 'AceSearchLabelUnify'}, {'position': 'price', 'title': 'Cashback 8,3rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,12064195,https://www.tokopedia.com/javapetco,Java Petco,True,True,,,Jakarta Selatan,AceShop,2023-12-27 12:07:32,frontline-spray-obat-kutu-anjing-obat-kutu-kucing,2023-06-23T01:44:11+07:00,False,12064195,Java Petco,1,8,100,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,31494404,Obat Vitamin Anjing,https://www.tokopedia.com/javapetco/etalase/obat-vitamin-anjing,pdpMenu,4062,Obat & Vitamin Kucing,Obat & Vitamin Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/obat-vitamin-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4062', 'name': 'Obat & Vitamin Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/obat-vitamin-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,202,0,256,208,262,pdpTxStats,2555,74,4,4.9,pdpStats
4427713057,https://www.tokopedia.com/piyupetstore/makanan-kucing-basah-whiskas-adult-wet-food-kemasan-pouch-80-gr-wiskas-mackerel?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/6/22/0fb49958-740b-4559-8c72-cd67c3e0b49a.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/6/22/0fb49958-740b-4559-8c72-cd67c3e0b49a.jpg,4030,/category/perawatan-hewan/perawatan-kucing/piyupetstore/makanan-kucing-basah-whiskas-adult-wet-food-kemasan-pouch-80-gr-wiskas-mackerel,578,8,False,Makanan Kucing Basah WHISKAS ADULT WET FOOD KEMASAN POUCH 80 gr wiskas,Rp5.500,5500,Rp5.950,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '10rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Toserba', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,13262569,https://www.tokopedia.com/piyupetstore,PIYUPETSTORE,True,False,,,Tangerang Selatan,AceShop,2023-12-27 12:07:32,makanan-kucing-basah-whiskas-adult-wet-food-kemasan-pouch-80-gr-wiskas-mackerel,2022-06-22T21:10:57+07:00,False,13262569,PIYUPETSTORE,1,310,100,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,35212642,MAKANAN KUCING DEWASA,https://www.tokopedia.com/piyupetstore/etalase/makanan-kucing-dewasa,pdpMenu,4056,Makanan Kucing,Makanan Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4056', 'name': 'Makanan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,1044,16,14034,1100,"14,3 rb",pdpTxStats,7114,578,4,4.9,pdpStats
8585629428,https://www.tokopedia.com/millenialpetshop/makanan-kucing-basah-ori-cat-kaleng-wet-food-400-gram-tuna-5db49?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/17/fcba2b23-fe16-42b5-8275-5efd37e6ed49.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/3/17/fcba2b23-fe16-42b5-8275-5efd37e6ed49.jpg,4030,/category/perawatan-hewan/perawatan-kucing/millenialpetshop/makanan-kucing-basah-ori-cat-kaleng-wet-food-400-gram-tuna-5db49,374,0,False,Makanan Kucing Basah Ori Cat Kaleng Wet Food 400 Gram,Rp11.950,11950,,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '3rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,5741519,https://www.tokopedia.com/millenialpetshop,Millenial Petshop,True,False,,,Jakarta Timur,AceShop,2023-12-27 12:07:32,makanan-kucing-basah-ori-cat-kaleng-wet-food-400-gram-tuna-5db49,2023-03-18T01:24:42+07:00,False,5741519,Millenial Petshop,1,79,500,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,33068241,Ori cat dan Dog,https://www.tokopedia.com/millenialpetshop/etalase/ori-cat-dan-dog,pdpMenu,4056,Makanan Kucing,Makanan Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4056', 'name': 'Makanan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,680,1,2903,711,3.031,pdpTxStats,4522,374,1,4.9,pdpStats
1830054994,https://www.tokopedia.com/101petshop/makanan-kucing-bolt-salmon-1kg-repack?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/4/13/8b473ac0-334e-441a-97f7-2d6acb491b3a.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/4/13/8b473ac0-334e-441a-97f7-2d6acb491b3a.jpg,4030,/category/perawatan-hewan/perawatan-kucing/101petshop/makanan-kucing-bolt-salmon-1kg-repack,1443,6,False,MAKANAN KUCING BOLT SALMON 1KG ( REPACK ),Rp17.900,17900,Rp19.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'best_seller', 'title': 'Terlaris', 'type': '#e1aa1d', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '7rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Toserba', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,5360970,https://www.tokopedia.com/101petshop,101 PET SHOP,True,False,,,Tangerang Selatan,AceShop,2023-12-27 12:07:32,makanan-kucing-bolt-salmon-1kg-repack,2021-05-06T23:52:01+07:00,False,5360970,101 PET SHOP,1,168,1000,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,19235436,BOLT,https://www.tokopedia.com/101petshop/etalase/bolt,pdpMenu,4056,Makanan Kucing,Makanan Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4056', 'name': 'Makanan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,2601,6,7701,2676,7.767,pdpTxStats,17172,1443,26,5.0,pdpStats
9020483961,https://www.tokopedia.com/lakukeras168/snack-cat-creamy-treat-wet-food-cemilan-kucing-snack-kucing-basah-b-tuna?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/4/6/b279c478-9dd3-4aa2-9a6b-4fef82cc50a0.jpg,https://images.tokopedia.net/img/cache/700/hDjmkQ/2023/4/6/b279c478-9dd3-4aa2-9a6b-4fef82cc50a0.jpg,4030,/category/perawatan-hewan/perawatan-kucing/lakukeras168/snack-cat-creamy-treat-wet-food-cemilan-kucing-snack-kucing-basah-b-tuna,429,74,False,Snack Cat Creamy Treat Wet Food Cemilan Kucing/Snack Kucing Basah,Rp799,799,Rp3.100,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '10rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,3420489,https://www.tokopedia.com/lakukeras168,Laku Keras 168,True,False,,,Jakarta Barat,AceShop,2023-12-27 12:07:32,snack-cat-creamy-treat-wet-food-cemilan-kucing-snack-kucing-basah-b-tuna,2023-04-06T17:36:31+07:00,False,3420489,Laku Keras 168,1,8829,15,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,0,,,pdpMenu,4059,Snack Kucing,Snack Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/snack-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4059', 'name': 'Snack Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/snack-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,840,3,28169,857,"28,4 rb",pdpTxStats,5434,429,2,4.9,pdpStats
11552891509,https://www.tokopedia.com/duniakelincidepok/makanan-kucing-bolt-1-kg-tuna-bentuk-ikan-dry-cat-food-pakan-pelet-ikan-800gr-c4e86?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/5/17/cf0e75b2-a104-4861-8d16-dbde1e7242b7.png,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/5/17/cf0e75b2-a104-4861-8d16-dbde1e7242b7.png,4030,/category/perawatan-hewan/perawatan-kucing/duniakelincidepok/makanan-kucing-bolt-1-kg-tuna-bentuk-ikan-dry-cat-food-pakan-pelet-ikan-800gr-c4e86,3215,18,False,MAKANAN KUCING BOLT 1 KG TUNA BENTUK IKAN DRY CAT FOOD PAKAN PELET,Rp17.999,17999,Rp21.999,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '10rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Toserba', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,8901378,https://www.tokopedia.com/duniakelincidepok,Dunia Kelinci Depok,True,False,,,Depok,AceShop,2023-12-27 12:07:32,makanan-kucing-bolt-1-kg-tuna-bentuk-ikan-dry-cat-food-pakan-pelet-ikan-800gr-c4e86,2023-09-10T15:58:41+07:00,False,8901378,Dunia Kelinci Depok,1,9196,900,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,27815516,Serba Kucing,https://www.tokopedia.com/duniakelincidepok/etalase/serba-kucing,pdpMenu,4056,Makanan Kucing,Makanan Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4056', 'name': 'Makanan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,5581,13,14165,5669,"14,2 rb",pdpTxStats,36634,3215,27,5.0,pdpStats
454870854,https://www.tokopedia.com/101petshop/makanan-kucing-bolt-tuna-donat-1kg-repack?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/11/10/a5af1679-05fc-4259-9340-71746133ced9.jpg,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/11/10/a5af1679-05fc-4259-9340-71746133ced9.jpg,4030,/category/perawatan-hewan/perawatan-kucing/101petshop/makanan-kucing-bolt-tuna-donat-1kg-repack,500,6,False,MAKANAN KUCING BOLT TUNA DONAT 1KG ( REPACK ),Rp17.900,17900,Rp19.000,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'integrity', 'title': '3rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,5360970,https://www.tokopedia.com/101petshop,101 PET SHOP,True,False,,,Tangerang Selatan,AceShop,2023-12-27 12:07:32,makanan-kucing-bolt-tuna-donat-1kg-repack,2019-04-24T08:41:26+07:00,False,5360970,101 PET SHOP,1,9351,1100,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,19235436,BOLT,https://www.tokopedia.com/101petshop/etalase/bolt,pdpMenu,4056,Makanan Kucing,Makanan Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4056', 'name': 'Makanan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,943,2,3122,964,3.165,pdpTxStats,11670,500,47,4.9,pdpStats
1285350731,https://www.tokopedia.com/bratasenastore/royal-canin-hair-skin-2-kg-fresh-pack?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/11/a26fc8df-4b39-4a5d-8e62-e6076efc19eb.png,https://images.tokopedia.net/img/cache/700/VqbcmM/2023/8/11/a26fc8df-4b39-4a5d-8e62-e6076efc19eb.png,4030,/category/perawatan-hewan/perawatan-kucing/bratasenastore/royal-canin-hair-skin-2-kg-fresh-pack,2908,14,False,ROYAL CANIN HAIR & SKIN 2 KG FRESH PACK,Rp262.429,262429,Rp305.150,5,False,[],"[{'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchBadge'}]","[{'position': 'best_seller', 'title': 'Terlaris', 'type': '#e1aa1d', '__typename': 'AceSearchLabelUnify'}, {'position': 'price', 'title': 'Cashback 5,2rb', 'type': 'lightGreen', '__typename': 'AceSearchLabelUnify'}, {'position': 'integrity', 'title': '6rb+ terjual', 'type': 'textDarkGrey', '__typename': 'AceSearchLabelUnify'}, {'position': 'campaign', 'title': 'Toserba', 'type': '', '__typename': 'AceSearchLabelUnify'}]",AceSearchProduct,9971254,https://www.tokopedia.com/bratasenastore,bratasena store,True,False,,,Jakarta Timur,AceShop,2023-12-27 12:07:32,royal-canin-hair-skin-2-kg-fresh-pack,2020-10-26T23:45:21+07:00,False,9971254,bratasena store,1,5,2000,GRAM,NEW,ACTIVE,False,0,False,False,False,pdpBasicInfo,30791034,ROYAL CANIN,https://www.tokopedia.com/bratasenastore/etalase/royal-canin,pdpMenu,4056,Makanan Kucing,Makanan Kucing,https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing,False,False,0,"[{'id': '4030', 'name': 'Perawatan Hewan', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4033', 'name': 'Perawatan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}, {'id': '4056', 'name': 'Makanan Kucing', 'breadcrumbURL': 'https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing/makanan-kucing', 'isAdult': False, '__typename': 'pdpCategoryDetail'}]",pdpCategory,5246,18,6190,5321,6.209,pdpTxStats,13381,2908,63,5.0,pdpStats
